Delivery Week,Producer Code,Product ID,Product,Quantity,Cost,Fulfilled,Water Access,Land Ownership,FulfilPerc
9/6/2021,KHF,3202,"Tomatoes, Slicing",13,4000,0,False,False,0.0
9/6/2021,MLG,3401,"Beans, Green, Yellow or Purple",15,6250,15,False,False,1.0
9/6/2021,MLP,3202,"Tomatoes, Slicing",10,4000,10,,,1.0
9/6/2021,PBY,3401,"Beans, Green, Yellow or Purple",15,6250,15,False,False,1.0
9/6/2021,D2D,3401,"Beans, Green, Yellow or Purple",15,6250,15,True,True,1.0
9/6/2021,PBY,3202,"Tomatoes, Slicing",10,4000,10,False,False,1.0
9/6/2021,D2D,3401,"Beans, Green, Yellow or Purple",18,6250,0,True,True,0.0
9/6/2021,CLP,3401,"Beans, Green, Yellow or Purple",5,6250,5,False,True,1.0
9/6/2021,HAF,3401,"Beans, Green, Yellow or Purple",10,6250,10,False,True,1.0
9/6/2021,DTF,3202,"Tomatoes, Slicing",53,4000,18,False,True,0.33962264150943394
9/6/2021,HAF,3813,"Greens, Kale-24 ct",8,3600,8,False,True,1.0
9/6/2021,CBS,3201,"Tomatoes, Roma",20,3500,0,True,True,0.0
9/6/2021,D2D,3200,"Tomatoes, Grape, 12 ct Pint",16,3000,11,True,True,0.6875
9/6/2021,D2D,3813,"Greens, Kale-24 ct",8,3600,0,True,True,0.0
9/6/2021,MLG,3828,"Peppers, Green Bell",20,3500,0,False,False,0.0
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500,0,,,0.0
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500,0,,,0.0
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500,0,,,0.0
9/6/2021,HAF,3458,"Peppers, Habanero",8,3500,0,False,True,0.0
9/6/2021,CHO,3458,"Peppers, Habanero",8,3500,0,False,True,0.0
9/6/2021,MKV,3458,"Peppers, Habanero",25,3500,0,,,0.0
9/6/2021,NTN,3828,"Peppers, Green Bell",20,3500,0,False,False,0.0
9/6/2021,PLT,3458,"Peppers, Habanero",25,3500,0,False,False,0.0
9/6/2021,MHG,3153,"Peppers, Jalapeño",8,2550,8,True,True,1.0
9/6/2021,PLT,3153,"Peppers, Jalapeño",8,2550,0,False,False,0.0
9/6/2021,SGC,3153,"Peppers, Jalapeño",10,2550,0,,,0.0
9/6/2021,SGC,3153,"Peppers, Jalapeño",20,2550,0,,,0.0
9/6/2021,CVP,3171,"Potatoes, Yellow",10,5000,0,False,False,0.0
9/6/2021,LXF,3171,"Potatoes, Yellow",10,5000,10,,,1.0
9/6/2021,MKV,3171,"Potatoes, Yellow",10,5000,10,,,1.0
9/6/2021,CBS,3153,"Peppers, Jalapeño",20,2550,14,True,True,0.7
9/6/2021,CBS,3201,"Tomatoes, Roma",20,3500,0,True,True,0.0
9/6/2021,CLP,3828,"Peppers, Green Bell",10,3500,0,False,True,0.0
9/6/2021,WKH,3759,"Onions, Bulb",20,4000,20,,,1.0
9/6/2021,PLT,3813,"Greens, Kale-24 ct",6,3600,6,False,False,1.0
9/6/2021,CHO,3364,"Greens, Mustard-24 ct",5,3600,0,False,True,0.0
9/6/2021,AFC,3201,"Tomatoes, Roma",6,3500,0,True,True,0.0
9/6/2021,KLF,3364,"Greens, Mustard-24 ct",10,3600,10,,,1.0
9/6/2021,WKH,3200,"Tomatoes, Grape, 12 ct Pint",16,3000,0,,,0.0
9/6/2021,PLT,3364,"Greens, Mustard-24 ct",10,3600,0,False,False,0.0
9/6/2021,SGC,3089,"Melon, Watermelon",46,3800,0,,,0.0
9/6/2021,CHO,3828,"Peppers, Green Bell",20,3500,0,False,True,0.0
9/6/2021,MKV,3405,Okra,30,5100,30,,,1.0
9/6/2021,MKV,3759,"Onions, Bulb",20,4000,20,,,1.0
9/6/2021,PBY,3759,"Onions, Bulb",13,4000,13,False,False,1.0
9/6/2021,PBY,3759,"Onions, Bulb",20,4000,5,False,False,0.25
9/6/2021,CHO,3200,"Tomatoes, Grape, 12 ct Pint",18,3000,18,False,True,1.0
9/6/2021,SGC,3759,"Onions, Bulb",20,4000,6,,,0.3
9/6/2021,SGC,3759,"Onions, Bulb",20,4000,0,,,0.0
9/6/2021,CVP,3200,"Tomatoes, Grape, 12 ct Pint",16,3000,0,False,False,0.0
9/6/2021,MKV,3759,"Onions, Bulb",10,4000,0,,,0.0
9/6/2021,CVP,3401,"Beans, Green, Yellow or Purple",18,6250,0,False,False,0.0
10/10/2022,PBY,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/10/2022,CAL,3759,"Onions, Bulb",20,4625,20,True,True,1.0
10/10/2022,KSL,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/10/2022,MFP,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
10/10/2022,SRF,3759,"Onions, Bulb",10,4625,10,True,False,1.0
10/10/2022,NTN,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/10/2022,YMF,3178,"Radishes, Purple Daikon",22,3900,22,True,False,1.0
10/10/2022,YMF,3132,"Carrots, Rainbow",22,3675,22,True,False,1.0
10/10/2022,KHF,3759,"Onions, Bulb",10,4625,0,False,False,0.0
10/10/2022,PBY,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
10/10/2022,MFP,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
10/10/2022,PZM,3573,"Greens, Bok Choi",18,4625,0,True,False,0.0
10/10/2022,PBY,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
10/10/2022,PZM,3573,"Greens, Bok Choi",10,4625,0,True,False,0.0
10/10/2022,RSV,3755,"Carrots, Orange",22,3675,22,False,False,1.0
10/10/2022,MFP,3573,"Greens, Bok Choi",10,4625,10,False,False,1.0
10/10/2022,YMF,3178,"Radishes, Purple Daikon",22,3900,22,True,False,1.0
10/10/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
10/10/2022,CLP,3613,"Beets, Bulk",11,3100,11,False,True,1.0
10/10/2022,PBY,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
10/10/2022,TEB,3573,"Greens, Bok Choi",10,4625,10,False,True,1.0
10/10/2022,HAF,3178,"Radishes, Purple Daikon",22,3900,0,False,True,0.0
10/10/2022,KAL,3132,"Carrots, Rainbow",22,3675,0,False,False,0.0
10/10/2022,TEB,3573,"Greens, Bok Choi",10,4625,10,False,True,1.0
10/10/2022,MFP,3759,"Onions, Bulb",10,4625,10,False,False,1.0
10/10/2022,PBY,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/10/2022,AGF,3759,"Onions, Bulb",20,4625,13,True,True,0.65
10/10/2022,YMF,3613,"Beets, Bulk",11,3100,11,True,False,1.0
10/10/2022,PBY,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
10/10/2022,MLG,3759,"Onions, Bulb",10,4625,10,False,False,1.0
10/10/2022,PBY,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
10/17/2022,NTN,3755,"Carrots, Orange",22,3675,0,False,False,0.0
10/17/2022,CLP,3613,"Beets, Bulk",11,3100,11,False,True,1.0
10/17/2022,MLG,3755,"Carrots, Orange",22,3675,0,False,False,0.0
10/17/2022,PBY,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/17/2022,YMF,3178,"Radishes, Purple Daikon",22,3900,0,True,False,0.0
10/17/2022,YMF,3178,"Radishes, Purple Daikon",22,3900,0,True,False,0.0
10/17/2022,CMU,3132,"Carrots, Rainbow",11,3675,11,False,False,1.0
10/17/2022,KSL,3613,"Beets, Bulk",11,3100,0,False,False,0.0
10/17/2022,NTN,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/17/2022,YMF,3132,"Carrots, Rainbow",33,3675,22,True,False,0.6666666666666666
10/17/2022,NTN,3132,"Carrots, Rainbow",22,3675,0,False,False,0.0
10/17/2022,PBY,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/17/2022,CMU,3755,"Carrots, Orange",11,3675,0,False,False,0.0
10/17/2022,YMF,3613,"Beets, Bulk",11,3100,11,True,False,1.0
10/17/2022,HAF,3178,"Radishes, Purple Daikon",22,3900,0,False,True,0.0
10/17/2022,YMF,3755,"Carrots, Orange",11,3675,0,True,False,0.0
10/24/2022,PBY,3613,"Beets, Bulk",11,3100,0,False,False,0.0
10/24/2022,PBY,3613,"Beets, Bulk",11,3100,0,False,False,0.0
10/24/2022,NTN,3613,"Beets, Bulk",11,3100,0,False,False,0.0
10/24/2022,RSV,3755,"Carrots, Orange",11,3675,0,False,False,0.0
10/24/2022,NTN,3132,"Carrots, Rainbow",11,3675,0,False,False,0.0
10/24/2022,YMF,3178,"Radishes, Purple Daikon",22,3900,0,True,False,0.0
10/24/2022,YMF,3613,"Beets, Bulk",11,3100,0,True,False,0.0
10/24/2022,YMF,3178,"Radishes, Purple Daikon",22,3900,0,True,False,0.0
10/24/2022,KSL,3613,"Beets, Bulk",11,3100,0,False,False,0.0
10/24/2022,CLP,3613,"Beets, Bulk",11,3100,0,False,True,0.0
10/24/2022,CMU,3132,"Carrots, Rainbow",11,3675,0,False,False,0.0
10/24/2022,YMF,3132,"Carrots, Rainbow",33,3675,0,True,False,0.0
10/24/2022,HAF,3178,"Radishes, Purple Daikon",22,3900,0,False,True,0.0
10/3/2022,CMU,3132,"Carrots, Rainbow",11,3675,11,False,False,1.0
10/3/2022,JWI,3278,"Radishes, bunched-24 ct",10,4350,10,False,False,1.0
10/3/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,0,False,True,0.0
10/3/2022,NTN,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/3/2022,MLG,3759,"Onions, Bulb",10,4625,0,False,False,0.0
10/3/2022,KAL,3132,"Carrots, Rainbow",22,3675,0,False,False,0.0
10/3/2022,YMF,3132,"Carrots, Rainbow",11,3675,0,True,False,0.0
10/3/2022,AGF,3189,"Squash, Winter, Delicata",90,4075,45,True,True,0.5
10/3/2022,MLG,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
10/3/2022,CLP,3613,"Beets, Bulk",11,3100,11,False,True,1.0
10/3/2022,LOF,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
10/3/2022,SRF,3759,"Onions, Bulb",10,4625,10,True,False,1.0
10/3/2022,AGF,3759,"Onions, Bulb",20,4625,0,True,True,0.0
10/3/2022,BXF,3364,"Greens, Mustard-24 ct",5,4275,0,False,True,0.0
10/3/2022,RSV,3755,"Carrots, Orange",22,3675,0,False,False,0.0
10/3/2022,MFP,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
10/3/2022,CAL,3759,"Onions, Bulb",20,4625,19,True,True,0.95
10/3/2022,D2D,3278,"Radishes, bunched-24 ct",10,4350,0,True,True,0.0
10/3/2022,KHF,3759,"Onions, Bulb",10,4625,0,False,False,0.0
10/3/2022,CAL,3189,"Squash, Winter, Delicata",60,4075,60,True,True,1.0
10/3/2022,PLT,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
10/3/2022,MHA,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
10/3/2022,MFP,3759,"Onions, Bulb",10,4625,0,False,False,0.0
10/3/2022,KSL,3613,"Beets, Bulk",11,3100,0,False,False,0.0
10/3/2022,KSL,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
10/3/2022,MMO,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
10/3/2022,SRF,3759,"Onions, Bulb",20,4625,10,True,False,0.5
10/3/2022,PBY,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/3/2022,PBY,3613,"Beets, Bulk",11,3100,11,False,False,1.0
10/3/2022,YMF,3613,"Beets, Bulk",11,3100,11,True,False,1.0
10/31/2022,D2D,9997,"Radishes, Watermelon",22,3650,0,True,True,0.0
10/31/2022,D2D,9997,"Radishes, Watermelon",22,3650,0,True,True,0.0
10/31/2022,D2D,9997,"Radishes, Watermelon",22,3650,0,True,True,0.0
11/7/2022,YMF,3755,"Carrots, Orange",11,3675,0,True,False,0.0
11/7/2022,CMU,3755,"Carrots, Orange",11,3675,0,False,False,0.0
11/7/2022,NTN,3755,"Carrots, Orange",22,3675,0,False,False,0.0
11/7/2022,MLG,3755,"Carrots, Orange",22,3675,0,False,False,0.0
6/13/2022,JWI,3278,"Radishes, bunched-24 ct",15,4350,0,False,False,0.0
6/13/2022,TEB,3266,"Onions, Green or Scallions-24 ct",12,3375,0,False,True,0.0
6/13/2022,CMU,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,False,1.0
6/13/2022,CBS,3278,"Radishes, bunched-24 ct",15,4350,0,True,True,0.0
6/13/2022,CMA,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/13/2022,YMF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,0,True,False,0.0
6/13/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,10,False,False,1.0
6/13/2022,ONC,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/13/2022,YMF,3266,"Onions, Green or Scallions-24 ct",10,3375,0,True,False,0.0
6/13/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",5,4275,5,False,False,1.0
6/13/2022,CVP,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,False,1.0
6/13/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,0,False,True,0.0
6/20/2022,CBO,3278,"Radishes, bunched-24 ct",5,4350,5,False,False,1.0
6/20/2022,JWI,3278,"Radishes, bunched-24 ct",5,4350,0,False,False,0.0
6/20/2022,TEB,3266,"Onions, Green or Scallions-24 ct",12,3375,0,False,True,0.0
6/20/2022,CMA,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/20/2022,YMF,3266,"Onions, Green or Scallions-24 ct",10,3375,10,True,False,1.0
6/20/2022,YMF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,10,True,False,1.0
6/20/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,10,False,False,1.0
6/20/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",5,4275,5,False,False,1.0
6/20/2022,ONC,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/20/2022,CMA,3278,"Radishes, bunched-24 ct",5,4350,5,False,False,1.0
6/20/2022,CMU,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,False,1.0
6/20/2022,CVP,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,False,1.0
6/20/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,0,False,True,0.0
6/20/2022,CBS,3278,"Radishes, bunched-24 ct",15,4350,0,True,True,0.0
6/27/2022,CMU,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,False,1.0
6/27/2022,CVP,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,False,1.0
6/27/2022,YMF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,0,True,False,0.0
6/27/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",5,4275,0,False,False,0.0
6/27/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,0,False,False,0.0
6/27/2022,CBS,3278,"Radishes, bunched-24 ct",10,4350,5,True,True,0.5
6/27/2022,YMF,3266,"Onions, Green or Scallions-24 ct",10,3375,10,True,False,1.0
6/27/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,0,False,True,0.0
6/27/2022,JWI,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
6/27/2022,CMA,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/27/2022,D2D,3278,"Radishes, bunched-24 ct",10,4350,10,True,True,1.0
6/27/2022,TEB,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,True,1.0
6/27/2022,ONC,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/6/2022,CMA,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/6/2022,JWI,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
6/6/2022,YMF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,0,True,False,0.0
6/6/2022,ONC,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
6/6/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,0,False,True,0.0
6/6/2022,CVP,3266,"Onions, Green or Scallions-24 ct",12,3375,0,False,False,0.0
6/6/2022,TEB,3266,"Onions, Green or Scallions-24 ct",12,3375,0,False,True,0.0
6/6/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,0,False,False,0.0
6/6/2022,CMU,3266,"Onions, Green or Scallions-24 ct",12,3375,0,False,False,0.0
6/6/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",5,4275,0,False,False,0.0
6/6/2022,CBS,3278,"Radishes, bunched-24 ct",20,4350,0,True,True,0.0
6/6/2022,YMF,3266,"Onions, Green or Scallions-24 ct",10,3375,0,True,False,0.0
7/11/2022,CHO,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
7/11/2022,MHG,3362,"Cucumbers, Pickling",11,2400,0,True,True,0.0
7/11/2022,LDX,3754,"Cabbage, Red",5,4075,0,True,False,0.0
7/11/2022,AFC,3138,"Greens, Collard-24 ct",8,4275,8,True,True,1.0
7/11/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,0,False,False,0.0
7/11/2022,CMA,3754,"Cabbage, Red",5,4075,0,False,False,0.0
7/11/2022,KSL,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
7/11/2022,D2D,3278,"Radishes, bunched-24 ct",10,4350,10,True,True,1.0
7/11/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",5,4275,0,False,False,0.0
7/11/2022,YMF,3362,"Cucumbers, Pickling",11,2400,0,True,False,0.0
7/11/2022,ONC,3754,"Cabbage, Red",5,4075,0,False,False,0.0
7/11/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,20,False,True,1.0
7/11/2022,D2D,3182,"Squash, Summer, Patty Pan",18,2400,0,True,True,0.0
7/11/2022,YMF,3754,"Cabbage, Red",5,4075,0,True,False,0.0
7/11/2022,CHO,3182,"Squash, Summer, Patty Pan",22,2400,0,False,True,0.0
7/11/2022,HAF,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
7/11/2022,SXF,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
7/11/2022,JWI,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
7/11/2022,CLP,3182,"Squash, Summer, Patty Pan",18,2400,0,False,True,0.0
7/11/2022,YMF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,10,True,False,1.0
7/18/2022,LDX,3754,"Cabbage, Red",5,4075,0,True,False,0.0
7/18/2022,HOP,3362,"Cucumbers, Pickling",11,2400,0,True,False,0.0
7/18/2022,MLG,3809,"Beans, Green, Yellow or Purple",5,7100,0,False,False,0.0
7/18/2022,LOF,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
7/18/2022,CMA,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
7/18/2022,NTN,3809,"Beans, Green, Yellow or Purple",15,7100,0,False,False,0.0
7/18/2022,CLP,3182,"Squash, Summer, Patty Pan",18,2400,0,False,True,0.0
7/18/2022,AFC,3138,"Greens, Collard-24 ct",8,4275,0,True,True,0.0
7/18/2022,JWI,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
7/18/2022,PBY,3809,"Beans, Green, Yellow or Purple",10,7100,4,False,False,0.4
7/18/2022,MHA,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
7/18/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,20,False,True,1.0
7/18/2022,CMA,3754,"Cabbage, Red",5,4075,0,False,False,0.0
7/18/2022,RSV,3809,"Beans, Green, Yellow or Purple",6,7100,0,False,False,0.0
7/18/2022,CLP,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
7/18/2022,NTN,3813,"Greens, Kale-24 ct",10,4275,10,False,False,1.0
7/18/2022,YMF,3754,"Cabbage, Red",5,4075,0,True,False,0.0
7/18/2022,D2D,3182,"Squash, Summer, Patty Pan",18,2400,0,True,True,0.0
7/18/2022,TXI,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
7/18/2022,CHO,3182,"Squash, Summer, Patty Pan",22,2400,0,False,True,0.0
7/18/2022,ONC,3754,"Cabbage, Red",5,4075,0,False,False,0.0
7/18/2022,JWI,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
7/18/2022,D2D,3278,"Radishes, bunched-24 ct",10,4350,10,True,True,1.0
7/18/2022,JWI,3809,"Beans, Green, Yellow or Purple",7,7100,0,False,False,0.0
7/18/2022,RSV,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
7/18/2022,D2D,3813,"Greens, Kale-24 ct",5,4275,5,True,True,1.0
7/25/2022,D2D,3182,"Squash, Summer, Patty Pan",18,2400,17,True,True,0.9444444444444444
7/25/2022,MLG,3809,"Beans, Green, Yellow or Purple",10,7100,10,False,False,1.0
7/25/2022,AFC,3138,"Greens, Collard-24 ct",8,4275,8,True,True,1.0
7/25/2022,CMA,3138,"Greens, Collard-24 ct",5,4275,5,False,False,1.0
7/25/2022,SXF,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
7/25/2022,CMU,3138,"Greens, Collard-24 ct",10,4275,10,False,False,1.0
7/25/2022,LOF,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
7/25/2022,JWI,3138,"Greens, Collard-24 ct",5,4275,5,False,False,1.0
7/25/2022,CLP,3813,"Greens, Kale-24 ct",10,4275,10,False,True,1.0
7/25/2022,LVO,3138,"Greens, Collard-24 ct",5,4275,1,True,True,0.2
7/25/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,True,1.0
7/25/2022,CHO,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
7/25/2022,CLP,3182,"Squash, Summer, Patty Pan",18,2400,13,False,True,0.7222222222222222
7/25/2022,CBO,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
7/25/2022,YMF,3099,Beets w/greens,20,4325,18,True,False,0.9
7/25/2022,HOP,3099,Beets w/greens,20,4325,0,True,False,0.0
7/25/2022,CHO,3182,"Squash, Summer, Patty Pan",22,2400,0,False,True,0.0
7/25/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,20,False,True,1.0
7/25/2022,ONC,3809,"Beans, Green, Yellow or Purple",10,7100,4,False,False,0.4
7/25/2022,YMF,3362,"Cucumbers, Pickling",11,2400,11,True,False,1.0
7/25/2022,NTN,3809,"Beans, Green, Yellow or Purple",15,7100,15,False,False,1.0
7/25/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,20,False,True,1.0
7/25/2022,D2D,3138,"Greens, Collard-24 ct",10,4275,10,True,True,1.0
7/25/2022,YMF,3809,"Beans, Green, Yellow or Purple",10,7100,10,True,False,1.0
7/25/2022,MMO,3669,"Greens, Chard-24 ct",15,4275,15,False,False,1.0
7/25/2022,HAF,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
7/25/2022,CMA,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
7/25/2022,LVO,3669,"Greens, Chard-24 ct",5,4275,0,True,True,0.0
7/25/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
7/25/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
7/25/2022,D2D,3278,"Radishes, bunched-24 ct",10,4350,10,True,True,1.0
7/25/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
7/25/2022,RSV,3809,"Beans, Green, Yellow or Purple",10,7100,0,False,False,0.0
7/25/2022,MHG,3362,"Cucumbers, Pickling",11,2400,0,True,True,0.0
7/25/2022,KSL,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
7/25/2022,TEB,3099,Beets w/greens,10,4325,10,False,True,1.0
7/25/2022,CBO,3669,"Greens, Chard-24 ct",5,4275,5,False,False,1.0
7/25/2022,ONC,3669,"Greens, Chard-24 ct",5,4275,4,False,False,0.8
7/25/2022,BXF,3669,"Greens, Chard-24 ct",15,4275,0,False,True,0.0
7/25/2022,LEE,3809,"Beans, Green, Yellow or Purple",10,7100,0,,,0.0
7/25/2022,BXF,3138,"Greens, Collard-24 ct",10,4275,0,False,True,0.0
7/25/2022,JWI,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
7/25/2022,PBY,3809,"Beans, Green, Yellow or Purple",10,7100,10,False,False,1.0
7/25/2022,D2D,3809,"Beans, Green, Yellow or Purple",10,7100,0,True,True,0.0
7/25/2022,CMA,3669,"Greens, Chard-24 ct",5,4275,4,False,False,0.8
7/25/2022,CBO,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
7/25/2022,CBO,3138,"Greens, Collard-24 ct",5,4275,3,False,False,0.6
7/25/2022,HAF,3809,"Beans, Green, Yellow or Purple",5,7100,5,False,True,1.0
7/25/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,50,False,False,1.0
7/25/2022,MMO,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
7/25/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
7/25/2022,CHO,3809,"Beans, Green, Yellow or Purple",10,7100,0,False,True,0.0
7/4/2022,AFC,3138,"Greens, Collard-24 ct",8,4275,0,True,True,0.0
7/4/2022,CHO,3278,"Radishes, bunched-24 ct",20,4350,0,False,True,0.0
7/4/2022,TEB,3573,"Greens, Bok Choi",10,4625,0,False,True,0.0
7/4/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",5,4275,0,False,False,0.0
7/4/2022,CMU,3266,"Onions, Green or Scallions-24 ct",12,3375,10,False,False,0.8333333333333334
7/4/2022,KHF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,0,False,False,0.0
7/4/2022,YMF,3806,"Greens, Lettuce, Head-24 ct green",10,4275,6,True,False,0.6
7/4/2022,CMA,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
7/4/2022,CVP,3266,"Onions, Green or Scallions-24 ct",12,3375,12,False,False,1.0
7/4/2022,YMF,3266,"Onions, Green or Scallions-24 ct",10,3375,10,True,False,1.0
7/4/2022,PBY,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
7/4/2022,MFP,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
7/4/2022,PBY,3573,"Greens, Bok Choi",10,4625,0,False,False,0.0
7/4/2022,CHO,3182,"Squash, Summer, Patty Pan",22,2400,0,False,True,0.0
7/4/2022,JWI,3278,"Radishes, bunched-24 ct",10,4350,0,False,False,0.0
7/4/2022,D2D,3278,"Radishes, bunched-24 ct",10,4350,10,True,True,1.0
7/4/2022,D2D,3182,"Squash, Summer, Patty Pan",18,2400,0,True,True,0.0
7/4/2022,CLP,3182,"Squash, Summer, Patty Pan",18,2400,0,False,True,0.0
7/4/2022,TEB,3266,"Onions, Green or Scallions-24 ct",12,3375,0,False,True,0.0
7/4/2022,CBS,3278,"Radishes, bunched-24 ct",10,4350,0,True,True,0.0
7/4/2022,ONC,3266,"Onions, Green or Scallions-24 ct",5,3375,0,False,False,0.0
7/4/2022,TEB,3573,"Greens, Bok Choi",10,4625,0,False,True,0.0
8/1/2022,BXF,3669,"Greens, Chard-24 ct",15,4275,0,False,True,0.0
8/1/2022,CMA,3138,"Greens, Collard-24 ct",5,4275,5,False,False,1.0
8/1/2022,HAF,3809,"Beans, Green, Yellow or Purple",5,7100,5,False,True,1.0
